time,soft_counts,hard_counts
58762.499965,0.013108,0.004009
58763.499965,-0.019333,-0.003758
58764.499965,-9.4e-05,0.009719
58765.499965,0.001172,-0.012887
58766.499965,0.002685,0.00969
58767.499965,-0.012787,0.001774
58768.499965,-0.019066,0.000553
58769.499965,0.01421,0.00992
58770.499965,0.021751,0.015534
58771.499965,0.003222,-0.00133
58772.499965,0.032173,0.006242
58773.499965,0.006353,0.002129
58774.499965,0.025574,0.004711
58777.499965,0.00608,-0.009901
58778.499965,0.012693,-0.006214
58779.499965,0.017508,0.015399
58780.499965,-0.015469,-0.011209
58782.499965,-0.016228,-0.04981
58810.499965,0.205251,0.03887
58811.499965,0.202617,0.005796
58812.499965,-0.042398,-0.019051
58814.499965,7.2e-05,0.00377
58815.499965,0.045428,0.010776
58816.499965,-0.012588,-0.002585
58817.499965,0.011261,0.016832
58818.499965,0.016342,0.002455
58819.499965,0.012359,0.008439
58820.499965,0.002081,0.003931
58821.499965,-0.006521,0.005642
58822.499965,0.013037,0.008446
58823.499965,0.006501,-0.003033
58824.499965,0.006458,-0.001725
58825.499965,0.00392,0.000366
58826.499965,0.039499,-0.002336
58827.499965,0.054846,0.018777
58828.499965,0.028684,0.012613
58829.499965,0.016281,0.006463
58830.499965,0.025563,0.009899
58831.499965,0.012269,0.011432
58832.499965,-0.000263,0.009148
58833.499965,-0.028401,-0.002634
58834.499965,-0.007654,0.005146
58835.499965,0.035176,0.012337
58836.499965,0.024839,0.008273
58837.499965,0.00985,0.00427
58838.499965,0.020176,0.011978
58839.499965,0.00872,0.000655
58840.499965,0.023553,-0.007706
58841.499965,-0.009287,0.007727
58842.499965,0.014134,0.010139
58843.499965,0.047664,0.003662
58844.499965,-0.002283,0.00893
58845.499965,0.039758,0.001029
58846.499965,0.032381,0.005624
58847.499965,0.015552,0.005084
58848.499965,0.034977,-0.001589
58849.499965,-0.000695,-0.002098
58850.499965,0.027899,0.011011
58851.499965,0.0481,0.028791
58852.499965,0.02009,0.006168
58853.499965,0.026385,0.008301
58854.499965,-0.00315,0.009509
58855.499965,0.011209,0.004285
58856.499965,0.017898,0.014551
58857.499965,0.013991,0.011948
58858.499965,0.038882,0.011182
58859.499965,-0.010161,0.001514
58886.499965,0.063302,0.023112
58887.499965,-0.004723,0.004171
58888.499965,-0.009954,-0.003249
58889.499965,-0.00452,0.015883
58890.499965,0.00865,0.01844
58891.499965,0.04427,0.013149
58892.499965,0.022357,0.011788
58893.499965,0.04279,0.012437
58894.499965,-0.036515,0.004046
58895.499965,0.037968,0.005648
58896.499965,0.023786,0.002125
58897.499965,0.021662,-0.001553
58898.499965,0.004432,0.006662
58899.499965,0.004633,0.011106
58900.499965,0.022632,-0.002565
58901.499965,0.004719,0.005602
58902.499965,0.008779,-0.004925
58903.499965,0.011616,0.004126
58904.499965,0.024133,0.002189
58905.499965,0.01606,-0.000362
58906.499965,0.033703,0.006184
58907.499965,0.015306,0.0009
58908.499965,0.01349,0.000729
58909.499965,0.029976,0.003205
58910.499965,0.015747,0.005466
58911.499965,0.01465,-0.002015
58912.499965,0.031553,0.006305
58913.499965,0.0319,0.012835
58914.499965,-0.003893,-0.002331
58915.499965,0.030571,0.013188
58916.499965,0.016662,0.00339
58917.499965,-0.006823,-0.002687
58918.499965,0.004519,0.00099
58919.499965,0.011079,0.007504
58920.499965,0.012277,0.005627
58921.499965,0.038869,0.011783
58922.499965,0.033461,0.025994
58923.499965,0.002495,0.007434
58924.499965,0.005259,0.008379
58925.499965,0.030328,0.015717
58926.499965,0.014195,0.013936
58927.499965,0.007705,0.016903
58928.499965,0.014638,0.008462
58929.499965,-0.002285,0.003033
58930.499965,-0.003002,-0.007486
58931.499965,0.029566,0.021488
58932.499965,-0.00634,0.007894
58948.499965,-0.011846,0.001578
58949.499965,-0.010073,0.005026
58957.499965,-0.00348,0.016282
58958.499965,0.04097,-0.002093
58960.499965,-0.022433,-0.006277
58961.499965,0.016948,0.006496
58962.499965,-0.000605,0.004412
58963.499965,0.008522,0.014854
58964.499965,0.005001,0.005688
58965.499965,0.020664,0.012127
58966.499965,-0.003091,0.002672
58967.499965,0.031305,-0.011372
58968.499965,0.01955,0.003386
58969.499965,0.009081,0.009214
58970.499965,0.009776,0.007515
58971.499965,0.009267,0.011428
58972.499965,0.003493,0.006791
58973.499965,0.011942,0.008236
58974.499965,0.013994,0.011049
58975.499965,0.017959,0.00639
58976.499965,0.013919,0.004449
58977.499965,0.006839,0.00531
58978.499965,0.015533,0.0001
58979.499965,0.005989,0.010374
58980.499965,0.002399,0.010668
58983.499965,-0.005438,-0.007055
58984.499965,-0.012812,0.000735
58985.499965,-0.015526,-0.004731
58986.499965,0.039232,0.008118
58987.499965,0.000524,0.007633
58988.499965,0.024811,0.003145
58989.499965,0.025802,0.009319
58990.499965,0.021752,0.002084
58991.499965,0.010778,0.007594
58992.499965,0.018882,0.01163
58993.499965,0.019982,0.005104
58994.499965,0.012157,0.004637
58995.499965,0.021353,-0.0026
58996.499965,0.003341,0.004802
58997.499965,0.010595,0.02273
58998.499965,0.020542,0.005672
58999.499965,0.035482,0.018315
59000.499965,0.036595,0.005375
59001.499965,0.050893,0.01903
59002.499965,-0.010021,0.000743
59003.499965,-0.002964,0.019742
59004.499965,0.001343,0.004021
59029.499965,0.002246,-0.027181
59030.499965,0.011022,0.002081
59031.499965,0.022995,0.004279
59032.499965,-0.005003,0.010678
59033.499965,0.043856,0.018922
59034.499965,0.006026,0.010957
59035.499965,0.00384,0.00729
59036.499965,0.03469,0.010425
59037.499965,0.047005,0.015988
59038.499965,0.026328,-0.001249
59039.499965,0.013973,0.003828
59040.499965,0.050115,0.030892
59041.499965,0.011375,0.020487
59042.499965,0.040762,0.015963
59043.499965,0.008751,0.011533
59044.499965,0.010624,0.017905
59045.499965,0.010118,0.012319
59046.499965,0.018191,0.011882
59047.499965,0.019332,0.007964
59048.499965,0.017797,0.015431
59049.499965,0.009155,-0.003027
59050.499965,0.027977,0.005258
59051.499965,0.017618,0.006408
59052.499965,0.016405,0.015102
59053.499965,0.021389,0.012967
59054.499965,0.018902,0.011224
59055.499965,-0.003169,0.010992
59056.499965,0.034301,0.005806
59057.499965,0.010144,-0.002925
59058.499965,0.032907,0.00652
59059.499965,0.05477,0.005321
59060.499965,0.005014,0.013614
59061.499965,0.030927,0.012139
59062.499965,0.043624,0.019502
59063.499965,0.059177,0.021597
59064.499965,0.048968,0.019172
59066.499965,0.063661,0.014433
59067.499965,0.050327,0.020178
59068.499965,0.052489,0.009364
59069.499965,0.030861,0.00472
59070.499965,0.046913,0.021095
59071.499965,0.029413,0.007106
59072.499965,0.018978,0.012395
59073.499965,0.018989,0.016407
59074.499965,0.025924,0.001633
59075.499965,-0.000197,0.009342
59076.499965,0.03673,0.010118
59077.499965,0.016007,0.004129
59102.499965,0.036971,-0.020357
59103.499965,0.00979,0.005928
59104.499965,0.035585,0.00024
59105.499965,0.007135,0.001416
59106.499965,0.003449,0.00146
59107.499965,0.008504,0.00723
59108.499965,0.00754,0.008523
59109.499965,0.026628,0.012571
59110.499965,0.035236,0.013081
59111.499965,-0.018326,-0.004784
59112.499965,-0.022134,0.010809
59113.499965,0.01534,0.006407
59114.499965,-0.003141,0.008548
59115.499965,0.018869,0.008878
59116.499965,0.004118,0.005771
59117.499965,0.005419,0.00016
59118.499965,-0.001929,0.001825
59119.499965,-0.002162,-0.00992
59120.499965,-0.015473,0.000672
59121.499965,0.014461,0.004735
59122.499965,-0.021271,0.000687
59123.499965,0.010119,0.00632
59124.499965,0.000336,-0.007924
59125.499965,0.025518,0.005963
59126.499965,0.007153,-0.004876
59127.499965,-0.014705,0.008632
